no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,total_assets,loan_to_income_ratio,annual_payment,debt_service_ratio,assets_to_loan_ratio,income_per_dependent
1,1,0,1800000,6500000,6,540,2500000.0,3200000,5000000,1100000,0,11800000.0,3.611109104939386,1083333.3333333333,0.6018515174898976,1.8153843360947175,900000.0
4,0,1,9100000,35200000,6,341,1000000.0,300000,23100000,8200000,0,32600000.0,3.8681314430624787,5866666.666666667,0.6446885738437464,0.9261363373256722,1820000.0
0,0,1,4800000,17500000,2,371,11700000.0,6800000,18700000,3500000,1,40700000.0,3.6458325737848805,8750000.0,1.8229162868924402,2.3257141528163343,4800000.0
3,0,1,3800000,10500000,12,886,4000000.0,500000,14900000,2300000,1,21700000.0,2.763157167590219,875000.0,0.23026309729918493,2.0666664698412887,950000.0
0,0,0,1900000,4100000,18,801,400000.0,800000,4800000,1200000,1,7200000.0,2.157893601108631,227777.77777777778,0.1198829778393684,1.7560971326592358,1900000.0
3,0,1,3600000,9500000,16,748,7700000.0,2400000,9700000,2600000,1,22400000.0,2.638888155864401,593750.0,0.16493050974152507,2.3578944886426854,900000.0
2,0,1,7400000,28200000,8,376,21900000.0,5000000,17400000,5200000,0,49500000.0,3.8108102958364465,3525000.0,0.4763512869795558,1.7553190866908126,2466666.6666666665
4,0,1,6600000,14300000,8,371,10800000.0,9500000,18500000,7400000,0,46200000.0,2.1666663383838882,1787500.0,0.27083329229798603,3.2307690048413282,1320000.0
2,1,0,1800000,5300000,6,826,4500000.0,700000,6500000,1300000,1,13000000.0,2.944442808642884,883333.3333333334,0.4907404681071474,2.452829725881184,600000.0
4,0,0,9200000,27200000,12,873,4500000.0,1800000,33800000,11400000,1,51500000.0,2.956521417769411,2266666.6666666665,0.24637678481411757,1.8933822833315337,1840000.0
5,0,1,2400000,8600000,8,309,500000.0,600000,5700000,2800000,0,9600000.0,3.5833318402784,1075000.0,0.4479164800348,1.1162789399675652,400000.0
4,0,0,5600000,13300000,20,869,3300000.0,7500000,20000000,6500000,1,37300000.0,2.3749995758929328,665000.0,0.11874997879464665,2.804511067329995,1120000.0
5,1,0,3800000,13900000,12,534,4700000.0,2900000,8200000,2800000,0,18600000.0,3.6578937742384805,1158333.3333333333,0.30482448118654004,1.3381294001345756,633333.3333333334
3,0,1,4500000,17900000,6,787,9800000.0,3600000,14300000,4200000,1,31900000.0,3.977776893827357,2983333.3333333335,0.6629628156378928,1.7821228054679996,1125000.0
0,1,1,900000,2200000,16,566,100000.0,700000,2000000,600000,1,3400000.0,2.4444417283980795,137500.0,0.15277760802487997,1.545453842975526,900000.0
0,0,0,2800000,9900000,8,742,4900000.0,1300000,6700000,1700000,1,14600000.0,3.5357130229596345,1237500.0,0.4419641278699543,1.4747473257830983,2800000.0
2,0,0,7500000,23100000,4,824,12100000.0,10900000,26300000,9500000,1,58800000.0,3.0799995893333882,5775000.0,0.7699998973333471,2.5454544352617128,2500000.0
4,1,0,1400000,3100000,14,575,3000000.0,2100000,4900000,1400000,1,11400000.0,2.214284132654191,221428.57142857142,0.15816315233244221,3.677418168574784,280000.0
2,1,1,3800000,10900000,10,766,1900000.0,3900000,8600000,3000000,1,17400000.0,2.868420297784132,1090000.0,0.2868420297784132,1.5963301287770524,1266666.6666666667
1,0,1,1700000,5000000,10,888,2900000.0,900000,4100000,2200000,1,10100000.0,2.941174740485447,500000.0,0.29411747404854466,2.0199995960000807,850000.0
3,1,1,9000000,30400000,6,638,16800000.0,11000000,26900000,9200000,1,63900000.0,3.3777774024691776,5066666.666666667,0.5629629004115296,2.1019736150666573,2250000.0
5,0,1,7300000,23300000,6,622,7100000.0,11600000,26400000,10500000,1,55600000.0,3.1917803846876187,3883333.3333333335,0.5319633974479364,2.3862659920057516,1216666.6666666667
1,0,0,7400000,19800000,18,458,12600000.0,6200000,27700000,4000000,0,50500000.0,2.6756753140979304,1100000.0,0.14864862856099614,2.5505049216916706,3700000.0
1,0,0,9000000,28200000,16,327,1700000.0,2300000,24000000,11200000,0,39200000.0,3.133332985185224,1762500.0,0.1958333115740765,1.3900708726925222,4500000.0
0,0,0,3000000,6500000,2,612,8800000.0,3400000,6700000,1700000,1,20600000.0,2.166665944444685,3250000.0,1.0833329722223426,3.16923028165688,3000000.0
1,1,0,800000,2900000,8,682,2200000.0,1100000,2900000,700000,1,6900000.0,3.6249954687556643,362500.0,0.45312443359445803,2.3793095243760263,400000.0
2,1,0,4800000,13200000,2,583,13700000.0,5800000,9500000,5200000,1,34200000.0,2.749999427083453,6600000.0,1.3749997135417265,2.590908894628114,1600000.0
5,0,0,6400000,18300000,8,697,10000000.0,3600000,22500000,3600000,1,39700000.0,2.859374553222726,2287500.0,0.35742181915284077,2.169398788557443,1066666.6666666667
3,1,0,9200000,27100000,12,306,5800000.0,11500000,28000000,9600000,0,54900000.0,2.9456518537334944,2258333.3333333335,0.24547098781112453,2.0258301835487016,2300000.0
4,0,1,400000,1500000,2,669,5700000.0,600000,900000,500000,1,7700000.0,3.7499906250234374,750000.0,1.8749953125117187,5.1333299111133925,80000.0
2,0,0,2800000,6000000,18,816,6300000.0,4200000,8000000,3400000,1,21900000.0,2.142856377551294,333333.3333333333,0.11904757653062742,3.649999391666768,933333.3333333334
4,0,1,8500000,28900000,20,455,15200000.0,5800000,22500000,9400000,0,52900000.0,3.399999600000047,1445000.0,0.16999998000000235,1.8304497636522574,1700000.0
3,1,1,4700000,16400000,10,318,11400000.0,8100000,16200000,4300000,0,40000000.0,3.4893609597104343,1640000.0,0.3489360959710434,2.439024241522912,1175000.0
4,0,1,9800000,21200000,20,355,22000000.0,8900000,31800000,14400000,0,77100000.0,2.1632650853811137,1060000.0,0.10816325426905568,3.636792281283383,1960000.0
2,0,1,3800000,8900000,16,389,200000.0,5600000,12200000,2200000,0,20200000.0,2.3421046468145668,556250.0,0.14638154042591042,2.2696626663300377,1266666.6666666667
2,1,0,500000,1500000,2,888,1500000.0,300000,1500000,600000,1,3900000.0,2.999994000012,750000.0,1.499997000006,2.5999982666678223,166666.66666666666
2,1,1,6900000,15600000,6,352,13000000.0,5300000,22600000,10000000,0,50900000.0,2.260869237555183,2600000.0,0.3768115395925305,3.2628203036653654,2300000.0
4,0,1,9600000,30100000,12,870,300000.0,6700000,38200000,5600000,1,50800000.0,3.135416340060798,2508333.3333333335,0.2612846950050665,1.687707585125994,1920000.0
3,0,0,2900000,6500000,18,827,8300000.0,600000,10400000,3200000,1,22500000.0,2.241378537455677,361111.1111111111,0.12452102985864871,3.4615379289941646,725000.0
2,1,0,9800000,20900000,12,768,3400000.0,10200000,38600000,13400000,1,65600000.0,2.1326528436068526,1741666.6666666667,0.17772107030057108,3.1387558306815393,3266666.6666666665
0,1,0,7100000,15400000,18,707,10300000.0,10800000,19600000,5800000,1,46500000.0,2.1690137790121438,855555.5555555555,0.12050076550067465,3.0194803234103684,7100000.0
1,0,1,7700000,19100000,10,355,11300000.0,4900000,21900000,6600000,0,44700000.0,2.4805191583741353,1910000.0,0.24805191583741354,2.340314013596125,3850000.0
3,1,0,1400000,3300000,2,652,100000.0,2100000,3500000,1900000,1,7600000.0,2.3571411734705903,1650000.0,1.1785705867352951,2.303029605142544,350000.0
3,1,0,7800000,15900000,2,665,14400000.0,900000,27200000,5400000,1,47900000.0,2.038461277120349,7950000.0,1.0192306385601746,3.01257842688186,1950000.0
5,0,1,1700000,6000000,18,420,500000.0,1600000,3700000,2300000,0,8100000.0,3.529409688582536,333333.3333333333,0.19607831603236311,1.3499997750000374,283333.3333333333
2,0,0,8500000,32700000,18,471,12600000.0,9400000,33900000,12500000,0,68400000.0,3.847058370934309,1816666.6666666667,0.2137254650519061,2.0917430552983776,2833333.3333333335
5,0,0,1900000,7500000,20,715,5100000.0,2800000,6500000,2800000,1,17200000.0,3.947366343491398,375000.0,0.1973683171745699,2.2933330275555965,316666.6666666667
2,0,1,6700000,15200000,10,689,0.0,8200000,15000000,6800000,1,30000000.0,2.268656377812481,1520000.0,0.2268656377812481,1.9736840806786788,2233333.3333333335
3,1,1,6900000,16400000,4,787,11100000.0,6100000,26400000,3800000,1,47400000.0,2.3768112497375,4100000.0,0.594202812434375,2.890243726204651,1725000.0
2,1,0,2600000,7800000,4,819,3100000.0,4300000,5700000,1500000,1,14600000.0,2.99999884615429,1950000.0,0.7499997115385725,1.871794631821201,866666.6666666666
4,1,1,9600000,21100000,6,809,16100000.0,9500000,34700000,8700000,1,69000000.0,2.197916437717038,3516666.6666666665,0.36631940628617293,3.2701420251117526,1920000.0
1,0,1,6800000,17000000,2,744,15500000.0,3900000,23700000,3500000,1,46600000.0,2.499999632352995,8500000.0,1.2499998161764976,2.74117630934257,3400000.0
0,0,0,3200000,11300000,6,484,3500000.0,5500000,8500000,2100000,0,19600000.0,3.53124889648472,1883333.3333333333,0.5885414827474533,1.7345131208395468,3200000.0
4,0,0,2900000,10400000,6,673,5100000.0,1700000,10600000,1700000,1,19100000.0,3.5862056599290826,1733333.3333333333,0.5977009433215138,1.836538284948242,580000.0
3,1,1,7900000,21200000,18,695,13800000.0,10600000,21800000,4900000,1,51100000.0,2.683543964108359,1177777.7777777778,0.14908577578379772,2.4103772447935263,1975000.0
4,0,1,3900000,12400000,12,473,6400000.0,4700000,13100000,3800000,0,28000000.0,3.1794863642342657,1033333.3333333334,0.26495719701952214,2.2580643340270696,780000.0
4,1,1,4600000,11000000,2,491,9000000.0,4000000,16100000,3500000,0,32600000.0,2.3913038279774286,5500000.0,1.1956519139887143,2.9636360942149005,920000.0
3,0,1,700000,1700000,8,733,1200000.0,800000,2400000,500000,1,4900000.0,2.4285679591886296,212500.0,0.3035709948985787,2.882351245675738,175000.0
0,0,0,5200000,15600000,20,434,14100000.0,5800000,18100000,5500000,0,43500000.0,2.999999423077034,780000.0,0.1499999711538517,2.7884613597140153,5200000.0
3,0,1,5900000,20600000,10,777,1900000.0,4600000,21200000,6400000,1,34100000.0,3.4915248319449437,2060000.0,0.3491524831944944,1.6553397254689453,1475000.0
4,1,0,7200000,19100000,4,774,9400000.0,7000000,17900000,3600000,1,37900000.0,2.652777409336471,4775000.0,0.6631943523341177,1.984293089827587,1440000.0
1,0,1,8700000,27000000,10,717,25500000.0,8600000,17500000,9100000,1,60700000.0,3.1034479191439175,2700000.0,0.31034479191439174,2.248148064883405,4350000.0
3,0,1,1100000,3500000,12,503,3000000.0,400000,2200000,1200000,0,6800000.0,3.181815289258828,291666.6666666667,0.26515127410490236,1.9428565877552606,275000.0
1,1,1,4000000,10900000,14,598,3600000.0,6600000,13600000,4400000,1,28200000.0,2.72499931875017,778571.4285714285,0.194642808482155,2.587155725949016,2000000.0
2,1,0,9800000,32400000,2,543,24200000.0,17500000,25700000,7700000,1,75100000.0,3.306122111620193,16200000.0,1.6530610558100964,2.317901163027742,3266666.6666666665
0,0,1,2700000,6800000,20,796,700000.0,4200000,7000000,1900000,1,13800000.0,2.5185175857342275,340000.0,0.12592587928671137,2.02941146626302,2700000.0
3,0,1,8800000,34600000,8,386,14800000.0,16500000,18400000,6000000,0,55700000.0,3.931817735020712,4325000.0,0.491477216877589,1.609826543068597,2200000.0
5,0,1,3300000,7800000,16,632,8500000.0,500000,7100000,4900000,1,21000000.0,2.3636356473831373,487500.0,0.14772722796144608,2.692307347140084,550000.0
1,1,1,6900000,23400000,4,481,18700000.0,1100000,23400000,10200000,1,53400000.0,3.3913038563327746,5850000.0,0.8478259640831937,2.2820511845277274,3450000.0
3,1,1,900000,3500000,4,770,700000.0,0,2000000,600000,0,3300000.0,3.8888845679060355,875000.0,0.9722211419765089,0.9428568734694647,225000.0
3,1,1,4100000,15500000,6,667,2800000.0,1600000,14700000,4000000,1,23100000.0,3.7804868828080775,2583333.3333333335,0.6300811471346796,1.4903224844953236,1025000.0
3,0,1,4700000,17500000,8,585,1200000.0,3100000,9600000,4900000,1,18800000.0,3.723403463105646,2187500.0,0.46542543288820576,1.0742856528979627,1175000.0
5,1,1,3400000,11600000,16,479,9200000.0,5700000,11200000,2400000,0,28500000.0,3.4117637024224403,725000.0,0.21323523140140252,2.4568963399227295,566666.6666666666
2,1,0,9600000,22500000,18,851,7400000.0,16200000,24300000,12700000,1,60600000.0,2.3437497558594003,1250000.0,0.1302083197699667,2.693333213629635,3200000.0
3,0,1,7000000,16200000,6,378,20000000.0,12600000,20300000,5500000,0,58400000.0,2.3142853836735164,2700000.0,0.3857142306122528,3.6049380490778984,1750000.0
5,1,0,5700000,12900000,18,807,4100000.0,900000,18600000,5500000,1,29100000.0,2.263157497691667,716666.6666666666,0.12573097209398149,2.255813778619087,950000.0
1,0,1,8200000,32400000,18,831,22800000.0,12300000,17700000,7800000,1,60600000.0,3.951219030339143,1800000.0,0.2195121683521746,1.8703703126428917,4100000.0
2,0,0,2100000,5100000,12,674,2200000.0,3200000,6400000,2400000,1,14200000.0,2.4285702721093942,425000.0,0.20238085600911618,2.7843131795464355,700000.0
1,0,1,8000000,28100000,18,725,1900000.0,12800000,23000000,7500000,1,45200000.0,3.5124995609375547,1561111.111111111,0.1951388644965308,1.6085408680234567,4000000.0
2,0,0,8000000,29300000,4,600,16500000.0,13200000,29400000,6500000,1,65600000.0,3.662499542187557,7325000.0,0.9156248855468893,2.238907773416117,2666666.6666666665
0,0,1,9400000,27000000,10,536,4400000.0,1700000,33800000,4800000,0,44700000.0,2.872340119963817,2700000.0,0.2872340119963817,1.6555554942386854,9400000.0
0,1,0,8400000,20600000,10,477,1500000.0,1500000,25000000,11900000,0,39900000.0,2.4523806604308738,2060000.0,0.24523806604308737,1.9368931098595579,8400000.0
1,0,1,1900000,5000000,6,560,1000000.0,1900000,6300000,1400000,1,10600000.0,2.6315775623275988,833333.3333333334,0.43859626038793315,2.119999576000085,950000.0
0,0,1,4200000,16400000,20,539,9500000.0,2100000,11400000,3100000,0,26100000.0,3.9047609750569108,820000.0,0.19523804875284553,1.5914633175937,4200000.0
5,1,0,2600000,9100000,8,852,3700000.0,700000,10300000,3300000,1,18000000.0,3.4999986538466716,1137500.0,0.43749983173083395,1.9780217606569495,433333.3333333333
3,0,0,3700000,8500000,20,853,8300000.0,5700000,7500000,4900000,1,26400000.0,2.2972966764063036,425000.0,0.11486483382031519,3.1058819875432957,925000.0
0,1,0,8800000,30900000,12,729,1700000.0,700000,25700000,11400000,1,39500000.0,3.5113632373450865,2575000.0,0.29261360311209056,1.278317110734074,8800000.0
2,0,0,2100000,4700000,2,546,6000000.0,3200000,5700000,1500000,0,16400000.0,2.2380941723361083,2350000.0,1.1190470861680542,3.4893609597104343,700000.0
3,1,1,900000,2400000,10,489,800000.0,0,2800000,500000,0,4100000.0,2.666663703706996,240000.0,0.26666637037069957,1.7083326215280743,225000.0
3,1,1,9800000,35400000,6,869,14400000.0,16400000,22800000,10300000,1,63900000.0,3.612244529362803,5900000.0,0.6020407548938005,1.8050846947716188,2450000.0
2,0,0,8000000,20000000,2,502,4100000.0,2200000,31600000,9900000,0,47800000.0,2.499999687500039,10000000.0,1.2499998437500195,2.389999880500006,2666666.6666666665
0,1,0,9800000,38800000,8,652,23200000.0,19000000,29700000,5400000,1,77300000.0,3.959183269471095,4850000.0,0.4948979086838869,1.9922679898900002,9800000.0
0,0,1,300000,1100000,8,789,400000.0,100000,800000,400000,1,1700000.0,3.666654444485185,137500.0,0.4583318055606481,1.545453140497145,300000.0
4,0,0,2700000,8100000,4,325,5000000.0,800000,9900000,3400000,1,19100000.0,2.9999988888893006,2025000.0,0.7499997222223251,2.358024400243901,540000.0
3,1,1,7400000,19600000,2,716,4100000.0,8900000,29100000,4200000,1,46300000.0,2.648648290723204,9800000.0,1.324324145361602,2.3622447774364908,1850000.0
3,1,0,9200000,34300000,18,523,25600000.0,4000000,29100000,8800000,0,67500000.0,3.728260464319515,1905555.5555555555,0.20712558135108414,1.9679299717804672,2300000.0
5,0,0,9500000,22200000,20,352,24500000.0,0,30800000,7000000,0,62300000.0,2.3368418592798044,1110000.0,0.11684209296399022,2.806306179896118,1583333.3333333333
5,1,1,3800000,14400000,2,345,3300000.0,800000,13000000,4700000,1,21800000.0,3.7894726869808717,7200000.0,1.8947363434904358,1.5138887837577233,633333.3333333334
0,1,0,8300000,19400000,18,649,2500000.0,16100000,24300000,11300000,1,54200000.0,2.3373491159820343,1077777.7777777778,0.12985272866566858,2.793814288978645,8300000.0
2,1,1,2800000,7400000,18,666,100000.0,2300000,6300000,3400000,1,12100000.0,2.642856198979929,411111.1111111111,0.14682534438777384,1.6351349141709575,933333.3333333334
0,1,0,8600000,20900000,10,813,11300000.0,11900000,26000000,4800000,1,54000000.0,2.4302322755543866,2090000.0,0.24302322755543865,2.5837319337927305,8600000.0
0,0,0,5400000,16800000,10,599,5300000.0,7400000,14500000,7600000,1,34800000.0,3.1111105349795305,1680000.0,0.31111105349795304,2.071428448129259,5400000.0
5,1,1,4200000,9400000,6,678,4700000.0,5500000,9900000,5700000,1,25800000.0,2.238094705215546,1566666.6666666667,0.37301578420259107,2.7446805590765364,700000.0
5,0,0,5200000,12200000,20,513,13400000.0,2000000,16800000,5400000,0,37600000.0,2.346153394970501,610000.0,0.11730766974852505,3.0819669604945115,866666.6666666666
5,1,0,9400000,27900000,4,870,1100000.0,200000,29500000,10400000,1,41200000.0,2.9680847906292778,6975000.0,0.7420211976573194,1.47670245603217,1566666.6666666667
3,1,0,8800000,20400000,8,483,3200000.0,11400000,28200000,11800000,0,54600000.0,2.318181554752096,2550000.0,0.289772694344012,2.676470457035762,2200000.0
1,1,1,5900000,16700000,16,308,5800000.0,8800000,19100000,5300000,0,39000000.0,2.8305079948291536,1043750.0,0.1769067496768221,2.3353292014772933,2950000.0
3,1,1,1700000,4900000,16,591,4700000.0,1000000,4300000,1400000,1,11400000.0,2.882351245675738,306250.0,0.18014695285473362,2.326530137442829,425000.0
1,0,0,7000000,23000000,10,886,14000000.0,3700000,26700000,3600000,1,48000000.0,3.2857138163265978,2300000.0,0.32857138163265975,2.0869564310018944,3500000.0
4,0,0,1700000,4000000,6,829,0.0,1600000,5200000,1700000,1,8500000.0,2.3529397923883573,666666.6666666666,0.39215663206472623,2.124999468750133,340000.0
0,0,0,1500000,4900000,12,651,1600000.0,2800000,4600000,800000,1,9800000.0,3.2666644888903407,408333.3333333333,0.2722220407408617,1.999999591836818,1500000.0
4,0,0,2000000,4700000,18,733,3700000.0,3700000,7000000,2800000,1,17200000.0,2.3499988250005877,261111.11111111112,0.1305554902778104,3.6595736894524067,400000.0
5,1,1,3900000,15500000,12,433,9500000.0,5400000,7900000,4600000,0,27400000.0,3.974357955292832,1291666.6666666667,0.3311964962744027,1.7677418214360114,650000.0
1,1,1,900000,3600000,14,713,1300000.0,1000000,1800000,1200000,1,5300000.0,3.999995555560494,257142.85714285713,0.285713968254321,1.4722218132717186,450000.0
1,1,0,6900000,22500000,18,403,800000.0,8400000,16900000,6300000,0,32400000.0,3.2608690926276678,1250000.0,0.18115939403487044,1.4399999360000029,3450000.0
0,1,1,2800000,7800000,10,405,7800000.0,2500000,7100000,3400000,0,20800000.0,2.7857132908166817,780000.0,0.2785713290816682,2.6666663247863687,2800000.0
3,1,1,6800000,19900000,10,516,16000000.0,6000000,26000000,8500000,0,56500000.0,2.9264701578720356,1990000.0,0.29264701578720353,2.83919583722634,1700000.0
4,0,1,600000,1800000,8,417,1700000.0,700000,1800000,800000,0,5000000.0,2.9999950000083335,225000.0,0.3749993750010417,2.7777762345687584,120000.0
